Date,Open,High,Low,Close,Volume,Adj Close
2011-02-28,2.7676,2.7676,2.66778,2.72223,3174700,1.91202
2011-02-25,2.74945,2.77667,2.70408,2.74945,3952500,1.93114
2011-02-24,2.83111,2.84019,2.74945,2.74945,3048400,1.93114
2011-02-23,2.83111,2.84019,2.80389,2.82204,2648400,1.98213
2011-02-22,2.83111,2.84926,2.80389,2.84926,3341600,2.00125
2011-02-21,2.84926,2.88556,2.79482,2.81297,3438000,1.97575
2011-02-18,2.87648,2.89463,2.81297,2.84926,3396500,2.00125
2011-02-17,2.88556,2.90371,2.85834,2.89463,1086900,2.03311
2011-02-16,2.84019,2.90371,2.82204,2.90371,1121300,2.03949
2011-02-14,2.88556,2.90371,2.80389,2.85834,3189200,2.00762
2011-02-11,2.90371,2.93093,2.84019,2.87648,3212800,2.02037
2011-02-10,2.98537,2.99445,2.85834,2.89463,3103700,2.03311
2011-02-09,2.87648,2.99445,2.87648,2.96722,4061800,2.0841
2011-02-08,2.77667,2.86741,2.7676,2.86741,4510100,2.01399
2011-02-07,5.31742,5.44445,5.31742,5.44445,4347800,1.91202
2011-02-02,5.19038,5.30834,5.19038,5.30834,540300,1.86422
2011-01-31,5.17223,5.2176,5.12686,5.15408,1654100,1.81005
2011-01-28,5.2539,5.2539,5.14501,5.16316,4619700,1.81323
2011-01-27,5.2176,5.2539,5.19038,5.24482,2377900,1.84191
2011-01-26,5.2176,5.24482,5.17223,5.17223,1007400,1.81642
2011-01-25,5.29927,5.29927,5.2176,5.2176,471300,1.83235
2011-01-24,5.20853,5.35371,5.20853,5.26297,585600,1.84829
2011-01-21,5.20853,5.26297,5.19038,5.20853,537800,1.82917
2011-01-19,5.29019,5.29019,5.19945,5.19945,788500,1.82598
2011-01-18,5.26297,5.31742,5.22668,5.26297,737200,1.84829
2011-01-17,5.35371,5.35371,5.22668,5.22668,1021400,1.83554
2011-01-14,5.36279,5.39001,5.29019,5.29019,942900,1.85785
2011-01-13,5.34464,5.40816,5.34464,5.37186,343500,1.88653
2011-01-12,5.35371,5.35371,5.31742,5.31742,459800,1.86741
2011-01-11,5.40816,5.44445,5.35371,5.35371,419100,1.88015
2011-01-10,5.29927,5.44445,5.29927,5.4263,634300,1.90565
2011-01-07,5.35371,5.35371,5.29019,5.29927,778200,1.86103
2011-01-06,5.39908,5.40816,5.29927,5.35371,747500,1.88015
2011-01-05,5.54427,5.54427,5.39001,5.39001,1121700,1.8929
2011-01-04,5.62593,5.64408,5.55334,5.55334,771000,1.95026
2011-01-03,5.35371,5.68038,5.35371,5.54427,1426900,1.94707
2010-12-30,5.19038,5.35371,5.19038,5.29927,1719700,1.86103
2010-12-29,5.09964,5.17223,5.09964,5.15408,225700,1.81005
2010-12-28,5.07242,5.09964,5.07242,5.08149,165300,1.78455
2010-12-27,5.08149,5.08149,5.07242,5.07242,355000,1.78137
2010-12-24,5.09964,5.09964,5.08149,5.09964,414600,1.79093
2010-12-23,5.13594,5.13594,5.08149,5.09964,267000,1.79093
2010-12-22,5.12686,5.18131,5.12686,5.13594,373600,1.80367
2010-12-21,5.0452,5.14501,5.0452,5.09964,315700,1.79093
2010-12-20,5.0452,5.08149,5.02705,5.02705,355200,1.76543
2010-12-17,5.08149,5.09964,5.01797,5.02705,598800,1.76543
2010-12-16,5.18131,5.18131,5.09964,5.09964,324600,1.79093
2010-12-15,5.16316,5.17223,5.15408,5.17223,190200,1.81642
2010-12-14,5.09057,5.17223,5.09057,5.16316,192800,1.81323
2010-12-13,5.10871,5.11779,5.08149,5.08149,567300,1.78455
2010-12-10,5.11779,5.14501,5.03612,5.08149,618000,1.78455
2010-12-09,5.17223,5.17223,5.11779,5.11779,514800,1.7973
2010-12-08,5.18131,5.18131,5.17223,5.17223,326000,1.81642
2010-12-07,5.17223,5.17223,5.17223,5.17223,000,1.81642
2010-12-06,5.18131,5.20853,5.17223,5.17223,258700,1.81642
2010-12-03,5.20853,5.2176,5.17223,5.20853,448400,1.82917
2010-12-02,5.17223,5.2176,5.14501,5.20853,543500,1.82917
2010-12-01,5.19945,5.19945,5.14501,5.16316,118900,1.81323
2010-11-30,5.17223,5.19945,5.15408,5.19945,126300,1.82598
2010-11-29,5.17223,5.24482,5.15408,5.2176,323400,1.83235
2010-11-26,5.28112,5.28112,5.2176,5.2176,850400,1.83235
2010-11-25,5.30834,5.31742,5.29019,5.29927,480500,1.86103
2010-11-24,5.08149,5.29019,5.08149,5.29019,655800,1.85785
2010-11-23,5.30834,5.30834,5.17223,5.19038,481900,1.82279
2010-11-22,5.32649,5.34464,5.30834,5.30834,183000,1.86422
2010-11-19,5.2176,5.34464,5.2176,5.30834,1123700,1.86422
2010-11-18,5.24482,5.24482,5.17223,5.17223,532600,1.81642
2010-11-17,5.24482,5.24482,5.24482,5.24482,000,1.84191
2010-11-16,5.2539,5.29927,5.24482,5.24482,460700,1.84191
2010-11-15,4.99075,5.24482,4.99075,5.24482,340600,1.84191
2010-11-12,5.26297,5.26297,5.08149,5.11779,1273600,1.7973
2010-11-11,5.35371,5.36279,5.24482,5.24482,631200,1.84191
2010-11-10,5.2539,5.39908,5.2539,5.33556,1170700,1.87378
2010-11-09,5.22668,5.23575,5.20853,5.23575,579900,1.83873
2010-11-08,5.26297,5.31742,5.19038,5.22668,1152900,1.83554
2010-11-05,5.24482,5.24482,5.24482,5.24482,000,1.84191
2010-11-04,5.17223,5.29927,5.17223,5.24482,2561000,1.84191
2010-11-03,4.96353,5.16316,4.96353,5.09057,1654100,1.78774
2010-11-02,4.95446,4.95446,4.94538,4.94538,246100,1.73675
2010-11-01,4.91816,4.9726,4.91816,4.95446,481900,1.73994
2010-10-29,4.90909,4.91816,4.88186,4.91816,912800,1.72719
2010-10-28,4.90909,4.91816,4.87276,4.91816,988800,1.72719
2010-10-27,4.7548,4.98168,4.7548,4.90001,1622600,1.72082
2010-10-26,4.68221,4.77295,4.68221,4.74573,598800,1.66664
2010-10-25,4.64591,4.71851,4.64591,4.68221,420600,1.64433
2010-10-22,4.5824,4.62777,4.57332,4.60962,287100,1.61884
2010-10-21,4.56425,4.5824,4.55517,4.5824,462100,1.60928
2010-10-20,4.59147,4.60054,4.56425,4.56425,418300,1.6029
2010-10-19,4.5824,4.60054,4.5824,4.5824,420600,1.60928
2010-10-18,4.62777,4.63684,4.5824,4.5824,686800,1.60928
2010-10-15,4.59147,4.60962,4.5824,4.60962,187900,1.61884
2010-10-14,4.57332,4.62777,4.56425,4.60962,653500,1.61884
2010-10-13,4.55517,4.5824,4.55517,4.56425,475000,1.6029
2010-10-12,4.55517,4.55517,4.51888,4.55517,530600,1.59972
2010-10-11,4.53703,4.57332,4.51888,4.57332,1173300,1.60609
2010-10-08,4.45536,4.51888,4.45536,4.50073,947200,1.5806
2010-10-07,4.37369,4.50073,4.37369,4.44629,588500,1.56148
2010-10-06,4.35555,4.38277,4.34647,4.36462,833500,1.5328
2010-10-05,4.25573,4.32832,4.25573,4.31018,172400,1.51368
2010-10-04,4.28295,4.28295,4.22851,4.24666,467900,1.49137
2010-10-01,4.29203,4.29203,4.27388,4.28295,192500,1.50412
2010-09-30,4.27388,4.31018,4.27388,4.29203,514600,1.5073
2010-09-29,4.21944,4.28295,4.21036,4.27388,742400,1.50093
2010-09-28,4.13777,4.26481,4.13777,4.21036,727700,1.47862
2010-09-27,4.08333,4.1287,4.08333,4.1287,170100,1.44994
2010-09-24,4.08333,4.08333,4.0561,4.08333,359300,1.43401
2010-09-23,4.11055,4.11055,4.07425,4.0924,583000,1.4372
2010-09-22,4.10147,4.1287,4.10147,4.11055,650900,1.44357
2010-09-21,4.15592,4.15592,4.11055,4.11962,145500,1.44676
2010-09-20,4.15592,4.15592,4.13777,4.15592,131800,1.4595
2010-09-17,4.15592,4.15592,4.14684,4.14684,141800,1.45632
2010-09-16,4.15592,4.15592,4.15592,4.15592,000,1.4595
2010-09-15,4.17407,4.17407,4.14684,4.15592,198800,1.4595
2010-09-14,4.17407,4.19221,4.15592,4.18314,360100,1.46906
2010-09-13,4.13777,4.17407,4.13777,4.15592,173600,1.4595
2010-09-10,4.11962,4.11962,4.11962,4.11962,000,1.44676
2010-09-09,4.1287,4.13777,4.11962,4.11962,161600,1.44676
2010-09-08,4.17407,4.17407,4.1287,4.15592,492200,1.4595
2010-09-07,4.1287,4.15592,4.11055,4.15592,155300,1.4595
2010-09-06,4.1287,4.17407,4.08333,4.1287,620600,1.44994
2010-09-03,4.19221,4.20129,4.1287,4.20129,491100,1.47544
2010-09-02,4.19221,4.21944,4.17407,4.21944,495600,1.48181
2010-09-01,4.15592,4.20129,4.15592,4.19221,270400,1.47225
2010-08-31,4.22851,4.22851,4.22851,4.22851,000,1.485
2010-08-30,4.13777,4.22851,4.13777,4.22851,308500,1.485
2010-08-27,4.15592,4.16499,4.13777,4.13777,279000,1.45313
2010-08-26,4.10147,4.15592,4.10147,4.14684,522600,1.45632
2010-08-25,4.17407,4.21036,4.08333,4.08333,624000,1.43401
2010-08-24,4.17407,4.24666,4.16499,4.16499,1081300,1.46269
2010-08-23,4.14684,4.28295,4.14684,4.16499,2052400,1.46269
2010-08-20,4.11962,4.15592,4.11962,4.1287,911100,1.44994
2010-08-19,4.0924,4.15592,4.08333,4.1287,1052700,1.44994
2010-08-18,4.08333,4.0924,4.0561,4.0924,1033800,1.4372
2010-08-17,4.08333,4.0924,4.07425,4.0924,1214600,1.4372
2010-08-16,4.06518,4.10147,4.06518,4.07425,1171300,1.43082
2010-08-13,4.07425,4.07425,4.03796,4.04703,316000,1.42126
2010-08-12,4.01073,4.08333,4.00166,4.08333,743200,1.43401
2010-08-11,4.08333,4.08333,4.02888,4.0561,777900,1.42445
2010-08-10,4.0924,4.0924,4.06518,4.0924,404200,1.4372
2010-08-09,4.08333,4.11055,4.07425,4.07425,832300,1.43082
2010-08-06,3.98351,4.11055,3.98351,4.08333,3714500,1.43401
2010-08-05,3.99259,3.99259,3.96536,3.97444,212300,1.39577
2010-08-04,3.99259,3.99259,3.97444,3.98351,753000,1.39896
2010-08-03,3.95629,4.00166,3.94722,3.95629,317100,1.3894
2010-08-02,3.99259,4.01073,3.95629,3.95629,550900,1.3894
2010-07-30,4.00166,4.01981,3.99259,4.01073,412600,1.40852
2010-07-29,3.96536,4.03796,3.94722,3.99259,4398500,1.40214
2010-07-28,3.91999,3.98351,3.91999,3.98351,1327400,1.39896
2010-07-27,3.90185,3.90185,3.87462,3.90185,737200,1.37028
2010-07-26,3.85648,3.8837,3.85648,3.87462,1522000,1.36072
2010-07-23,3.83833,3.86555,3.83833,3.85648,179300,1.35434
2010-07-22,3.8474,3.8474,3.82925,3.82925,327200,1.34478
2010-07-21,3.86555,3.87462,3.82925,3.8474,383900,1.35116
2010-07-20,3.87462,3.8837,3.86555,3.86555,157300,1.35753
2010-07-19,3.82018,3.8837,3.82018,3.87462,349800,1.36072
2010-07-16,3.86555,3.89277,3.86555,3.8837,297700,1.3639
2010-07-15,3.87462,3.8837,3.86555,3.87462,297700,1.36072
2010-07-14,3.83833,3.90185,3.83833,3.87462,1265300,1.36072
2010-07-13,3.79296,3.91999,3.79296,3.83833,1203100,1.34797
2010-07-12,3.65685,3.80203,3.65685,3.77481,1249200,1.32566
2010-07-09,3.675,3.68407,3.675,3.675,166400,1.29061
2010-07-08,3.70222,3.70222,3.675,3.675,389300,1.29061
2010-07-07,3.66592,3.71129,3.64777,3.675,412000,1.29061
2010-07-06,3.62055,3.68407,3.61148,3.65685,631200,1.28424
2010-07-05,3.61148,3.62963,3.61148,3.62963,185900,1.27468
2010-07-02,3.61148,3.64777,3.61148,3.62963,196500,1.27468
2010-07-01,3.66592,3.66592,3.58426,3.58426,223400,1.25874
2010-06-30,3.58426,3.62055,3.58426,3.58426,242400,1.25874
2010-06-29,3.64777,3.64777,3.55703,3.58426,271300,1.25874
2010-06-28,3.62055,3.66592,3.61148,3.6387,151000,1.27786
2010-06-25,3.6387,3.65685,3.61148,3.6387,292200,1.27786
2010-06-24,3.675,3.68407,3.62963,3.6387,950400,1.27786
2010-06-23,3.61148,3.675,3.58426,3.65685,1848900,1.28424
2010-06-22,3.675,3.675,3.6024,3.6024,1313400,1.26512
2010-06-21,3.55703,3.68407,3.55703,3.68407,2730000,1.2938
2010-06-18,3.51166,3.58426,3.51166,3.55703,375300,1.24918
2010-06-17,3.49352,3.52074,3.49352,3.50259,422000,1.23006
2010-06-16,3.40278,3.61148,3.40278,3.49352,1257500,1.22688
2010-06-15,3.36648,3.36648,3.35741,3.36648,759500,1.18226
2010-06-14,3.33018,3.35741,3.33018,3.35741,9400,1.17908
2010-06-11,3.33926,3.35741,3.32111,3.33018,289900,1.16952
2010-06-10,3.33018,3.33018,3.31204,3.32111,397700,1.16633
2010-06-09,3.35741,3.35741,3.32111,3.32111,218600,1.16633
2010-06-08,3.33926,3.33926,3.32111,3.33018,771300,1.16952
2010-06-07,3.32111,3.35741,3.32111,3.33018,174700,1.16952
2010-06-04,3.40278,3.40278,3.35741,3.38463,1055000,1.18864
2010-06-03,3.35741,3.40278,3.34833,3.40278,1472700,1.19501
2010-06-02,3.34833,3.34833,3.31204,3.33926,686500,1.1727
2010-06-01,3.35741,3.35741,3.34833,3.34833,107700,1.17589
2010-05-31,3.40278,3.40278,3.34833,3.35741,434600,1.17908
2010-05-28,3.37555,3.37555,3.37555,3.37555,000,1.18545
2010-05-27,3.28481,3.40278,3.28481,3.37555,1723100,1.18545
2010-05-26,3.32111,3.35741,3.28481,3.28481,2008800,1.15358
2010-05-25,3.35741,3.36648,3.30296,3.31204,966100,1.16314
2010-05-24,3.26667,3.49352,3.26667,3.37555,977000,1.18545
2010-05-21,3.26667,3.31204,3.26667,3.30296,2072400,1.15996
2010-05-20,3.34833,3.35741,3.33018,3.33018,1012300,1.16952
2010-05-19,3.32111,3.35741,3.31204,3.33018,605400,1.16952
2010-05-18,3.34833,3.35741,3.34833,3.34833,495100,1.17589
2010-05-17,3.3937,3.3937,3.34833,3.34833,366400,1.17589
2010-05-14,3.40278,3.40278,3.3937,3.3937,149800,1.19182
2010-05-13,3.40278,3.43,3.3937,3.40278,518600,1.19501
2010-05-12,3.40278,3.40278,3.37555,3.40278,335200,1.19501
2010-05-11,3.40278,3.43907,3.3937,3.40278,932000,1.19501
2010-05-10,3.28481,3.40278,3.28481,3.40278,445500,1.19501
2010-05-07,3.25759,3.29389,3.25759,3.28481,2183000,1.15358
2010-05-06,3.37555,3.3937,3.28481,3.33926,1193100,1.1727
2010-05-05,3.40278,3.40278,3.36648,3.37555,465800,1.18545
2010-05-04,3.43907,3.43907,3.40278,3.41185,689100,1.1982
2010-05-03,3.42092,3.43907,3.42092,3.42092,251500,1.20138
2010-04-30,3.38463,3.46629,3.38463,3.43907,463000,1.20776
2010-04-29,3.38463,3.38463,3.34833,3.38463,577900,1.18864
2010-04-28,3.40278,3.40278,3.33926,3.38463,1304000,1.18864
2010-04-27,3.44815,3.45722,3.43,3.43,1875900,1.20457
2010-04-26,3.44815,3.48444,3.43907,3.44815,787900,1.21094
2010-04-23,3.43907,3.57518,3.43,3.44815,2446300,1.21094
2010-04-22,3.19407,3.41185,3.19407,3.3937,4092500,1.19182
2010-04-21,3.11241,3.16685,3.11241,3.16685,2655800,1.11216
2010-04-20,3.10333,3.11241,3.10333,3.10333,1443800,1.08985
2010-04-19,3.10333,3.10333,3.06704,3.09426,666100,1.08666
2010-04-16,3.11241,3.13056,3.08519,3.09426,2547500,1.08666
2010-04-15,3.11241,3.11241,3.02167,3.10333,5103600,1.08985
2010-04-14,3.11241,3.12148,3.10333,3.11241,2715400,1.09304
2010-04-13,3.11241,3.11241,3.10333,3.11241,1260700,1.09304
2010-04-12,3.12148,3.12148,3.10333,3.11241,545500,1.09304
2010-04-09,3.12148,3.13963,3.11241,3.11241,1894800,1.09304
2010-04-08,3.11241,3.12148,3.11241,3.12148,2026300,1.09622
2010-04-07,3.12148,3.12148,3.10333,3.11241,860700,1.09304
2010-04-06,3.13056,3.13056,3.11241,3.12148,2648100,1.09622
2010-04-05,3.13056,3.13963,3.11241,3.11241,921700,1.09304
2010-04-02,3.12148,3.13056,3.10333,3.11241,582800,1.09304
2010-04-01,3.13056,3.13056,3.12148,3.13056,1257800,1.09941
2010-03-31,3.12148,3.13056,3.12148,3.13056,1072100,1.09941
2010-03-30,3.13056,3.13056,3.12148,3.12148,248900,1.09622
2010-03-29,3.13056,3.1487,3.12148,3.13056,2217400,1.09941
2010-03-26,3.10333,3.17593,3.10333,3.13056,2470400,1.09941
2010-03-25,3.09426,3.10333,3.09426,3.10333,2231700,1.08985
2010-03-24,3.10333,3.10333,3.09426,3.09426,1165800,1.08666
2010-03-23,3.09426,3.10333,3.08519,3.10333,229200,1.08985
2010-03-22,3.09426,3.10333,3.09426,3.09426,328900,1.08666
2010-03-19,3.09426,3.09426,3.08519,3.09426,404000,1.08666
2010-03-18,3.08519,3.09426,3.07611,3.08519,475600,1.08348
2010-03-17,3.08519,3.09426,3.07611,3.07611,802500,1.08029
2010-03-16,3.08519,3.09426,3.06704,3.08519,610500,1.08348
2010-03-15,3.08519,3.08519,3.05796,3.05796,609400,1.07392
2010-03-12,3.13056,3.13056,3.03982,3.05796,3032900,1.07392
2010-03-11,3.1487,3.1487,3.08519,3.12148,1583300,1.09622
2010-03-10,3.17593,3.185,3.1487,3.1487,797700,1.10578
2010-03-09,3.15778,3.16685,3.13963,3.15778,721700,1.10897
2010-03-08,3.15778,3.16685,3.1487,3.15778,720600,1.10897
2010-03-05,3.13056,3.13963,3.12148,3.13056,623700,1.09941
2010-03-04,3.09426,3.13056,3.09426,3.13056,145200,1.09941
2010-03-03,3.12148,3.12148,3.06704,3.06704,829700,1.0771
2010-03-02,3.19407,3.19407,3.12148,3.12148,1204200,1.09622
2010-03-01,3.09426,3.13056,3.08519,3.13056,890800,1.09941
2010-02-26,3.07611,3.07611,3.07611,3.07611,000,1.08029
2010-02-25,3.07611,3.08519,3.07611,3.07611,892800,1.08029
2010-02-24,3.04889,3.08519,3.04889,3.06704,754700,1.0771
2010-02-23,3.03982,3.03982,3.03074,3.03074,759000,1.06436
2010-02-22,3.03074,3.03074,3.01259,3.03074,395600,1.06436
2010-02-19,3.03982,3.03982,2.99445,3.02167,585600,1.06117
2010-02-18,3.03982,3.03982,3.03074,3.03074,302500,1.06436
2010-02-17,3.02167,3.03074,3.01259,3.03074,107400,1.06436
2010-02-16,3.01259,3.01259,3.01259,3.01259,000,1.05798
2010-02-15,3.01259,3.01259,3.01259,3.01259,000,1.05798
2010-02-12,3.03982,3.03982,3.01259,3.01259,476500,1.05798
2010-02-11,2.9763,3.01259,2.96722,3.01259,190200,1.05798
2010-02-10,2.9763,2.9763,2.94908,2.9763,318600,1.04524
2010-02-09,2.94908,2.94908,2.89463,2.94908,413700,1.03568
2010-02-08,3.01259,3.01259,2.90371,2.99445,744400,1.05161
2010-02-05,2.99445,3.03982,2.99445,3.01259,472400,1.05798
2010-02-04,3.03074,3.03074,3.02167,3.03074,413100,1.06436
2010-02-03,3.03074,3.03074,3.02167,3.03074,1563300,1.06436
2010-02-02,3.03074,3.03074,3.02167,3.03074,491100,1.06436
2010-02-01,3.02167,3.02167,3.02167,3.02167,000,1.06117
2010-01-29,3.03982,3.03982,3.01259,3.02167,221400,1.06117
2010-01-28,3.01259,3.07611,3.01259,3.04889,551200,1.07073
2010-01-27,3.05796,3.05796,3.01259,3.04889,316600,1.07073
2010-01-26,3.17593,3.17593,3.03982,3.07611,485300,1.08029
2010-01-25,3.71129,3.71129,3.65685,3.675,1176700,1.29061
2010-01-22,3.69314,3.72037,3.69314,3.71129,967000,1.30336
2010-01-21,3.76574,3.76574,3.69314,3.73851,861000,1.31292
2010-01-20,3.76574,3.77481,3.75666,3.76574,388200,1.32248
2010-01-19,3.75666,3.77481,3.74759,3.74759,956100,1.3161
2010-01-18,3.74759,3.74759,3.73851,3.74759,716900,1.3161
2010-01-15,3.72944,3.74759,3.72037,3.74759,1642600,1.3161
2010-01-14,3.68407,3.72037,3.68407,3.72037,1530300,1.30654
2010-01-13,3.72037,3.72037,3.71129,3.71129,414000,1.30336
2010-01-12,3.71129,3.72037,3.71129,3.72037,454700,1.30654
2010-01-11,3.66592,3.77481,3.66592,3.69314,695900,1.29698
2010-01-08,3.6387,3.6387,3.62055,3.6387,666700,1.27786
2010-01-07,3.62963,3.64777,3.62055,3.6387,942600,1.27786
2010-01-06,3.6024,3.62963,3.6024,3.61148,409100,1.2683
2010-01-05,3.61148,3.61148,3.59333,3.61148,422000,1.2683
2010-01-04,3.48444,3.55703,3.48444,3.53889,326900,1.24281
2009-12-31,3.50259,3.53889,3.50259,3.52074,279300,1.23644
2009-12-30,3.46629,3.49352,3.46629,3.48444,62400,1.22369
2009-12-29,3.42092,3.43907,3.41185,3.43907,567900,1.20776
2009-12-28,3.42092,3.43,3.41185,3.42092,476500,1.20138
2009-12-24,3.40278,3.42092,3.40278,3.41185,105100,1.1982
2009-12-23,3.40278,3.42092,3.40278,3.41185,124000,1.1982
2009-12-22,3.40278,3.42092,3.40278,3.42092,173600,1.20138
2009-12-21,3.42092,3.42092,3.36648,3.42092,537200,1.20138
2009-12-18,3.42092,3.42092,3.42092,3.42092,000,1.20138
2009-12-17,3.3937,3.44815,3.3937,3.42092,167600,1.20138
2009-12-16,3.40278,3.42092,3.3937,3.42092,268400,1.20138
2009-12-15,3.42092,3.42092,3.3937,3.42092,305100,1.20138
2009-12-14,3.43907,3.43907,3.3937,3.43,156100,1.20457
2009-12-11,3.42092,3.43,3.3937,3.42092,179300,1.20138
2009-12-10,3.41185,3.43,3.3937,3.42092,226000,1.20138
2009-12-09,3.43907,3.43907,3.3937,3.43,381300,1.20457
2009-12-08,3.43,3.43,3.42092,3.42092,48700,1.20138
2009-12-07,3.43907,3.43907,3.41185,3.43907,234300,1.20776
2009-12-04,3.44815,3.44815,3.41185,3.43907,222900,1.20776
2009-12-03,3.43907,3.44815,3.3937,3.44815,331200,1.21094
2009-12-02,3.44815,3.44815,3.43907,3.43907,448900,1.20776
2009-12-01,3.43907,3.43907,3.43,3.43907,184800,1.20776
2009-11-30,3.36648,3.44815,3.36648,3.43,451500,1.20457
2009-11-27,3.46629,3.46629,3.46629,3.46629,000,1.21732
2009-11-26,3.48444,3.49352,3.36648,3.46629,338100,1.21732
2009-11-25,3.47537,3.49352,3.45722,3.47537,737200,1.2205
2009-11-24,3.47537,3.47537,3.44815,3.44815,291400,1.21094
2009-11-23,3.47537,3.48444,3.47537,3.47537,140400,1.2205
2009-11-20,3.53889,3.53889,3.44815,3.47537,812600,1.2205
2009-11-19,3.48444,3.58426,3.48444,3.52981,1655200,1.23962
2009-11-18,3.47537,3.49352,3.47537,3.48444,377000,1.22369
2009-11-17,3.46629,3.49352,3.46629,3.46629,1436300,1.21732
2009-11-16,3.44815,3.50259,3.44815,3.46629,869900,1.21732
2009-11-13,3.3937,3.44815,3.3937,3.44815,738600,1.21094
2009-11-12,3.3937,3.40278,3.38463,3.3937,2811700,1.19182
2009-11-11,3.3937,3.3937,3.38463,3.3937,353500,1.19182
2009-11-10,3.44815,3.44815,3.38463,3.38463,370100,1.18864
2009-11-09,3.3937,3.3937,3.36648,3.37555,322300,1.18545
2009-11-06,3.37555,3.3937,3.37555,3.3937,125200,1.19182
2009-11-05,3.35741,3.35741,3.33926,3.33926,175600,1.1727
2009-11-04,3.35741,3.35741,3.34833,3.35741,124600,1.17908
2009-11-03,3.35741,3.37555,3.35741,3.35741,501100,1.17908
2009-11-02,3.35741,3.38463,3.34833,3.35741,871000,1.17908
2009-10-30,3.41185,3.43,3.41185,3.41185,198500,1.1982
2009-10-29,3.40278,3.41185,3.37555,3.3937,266100,1.19182
2009-10-28,3.45722,3.45722,3.43,3.43,1436000,1.20457
2009-10-27,3.44815,3.48444,3.42092,3.45722,2852900,1.21413
2009-10-26,3.33018,3.44815,3.32111,3.44815,1965600,1.21094
2009-10-23,3.33018,3.35741,3.33018,3.33018,353500,1.16952
2009-10-22,3.33926,3.35741,3.33018,3.33926,297100,1.1727
2009-10-21,3.20315,3.41185,3.20315,3.33926,1339800,1.1727
2009-10-20,3.15778,3.2213,3.15778,3.20315,2035800,1.1249
2009-10-19,3.13056,3.1487,3.13056,3.13963,1117400,1.1026
2009-10-16,3.12148,3.13056,3.12148,3.12148,219700,1.09622
2009-10-15,3.12148,3.16685,3.11241,3.12148,1148900,1.09622
2009-10-14,3.10333,3.11241,3.07611,3.10333,329500,1.08985
2009-10-13,3.06704,3.10333,3.06704,3.10333,1336600,1.08985
2009-10-12,3.06704,3.06704,3.04889,3.05796,326300,1.07392
2009-10-09,3.07611,3.08519,3.05796,3.05796,265600,1.07392
2009-10-08,3.06704,3.06704,3.05796,3.06704,459000,1.0771
2009-10-07,3.06704,3.06704,3.05796,3.06704,463600,1.0771
2009-10-06,3.06704,3.06704,3.05796,3.06704,150400,1.0771
2009-10-05,3.03074,3.07611,3.03074,3.07611,52100,1.08029
2009-10-02,3.07611,3.07611,3.03982,3.07611,207400,1.08029
2009-10-01,3.08519,3.08519,3.07611,3.08519,439800,1.08348
2009-09-30,2.99445,3.10333,2.99445,3.10333,1061500,1.08985
2009-09-29,3.01259,3.02167,3.00352,3.00352,135500,1.0548
2009-09-28,3.01259,3.01259,2.99445,3.01259,302500,1.05798
2009-09-25,2.99445,3.03074,2.99445,3.01259,295100,1.05798
2009-09-24,3.03982,3.03982,2.99445,3.01259,293100,1.05798
2009-09-23,3.09426,3.09426,3.03074,3.03982,515400,1.06754
2009-09-22,3.01259,3.01259,3.01259,3.01259,000,1.05798
2009-09-21,3.01259,3.01259,3.01259,3.01259,000,1.05798
2009-09-18,3.01259,3.01259,2.98537,3.01259,669900,1.05798
2009-09-17,3.01259,3.01259,2.99445,3.01259,1318000,1.05798
2009-09-16,2.9763,3.03074,2.92185,3.03074,1211400,1.06436
2009-09-15,2.99445,2.99445,2.95815,2.96722,929200,1.04205
2009-09-14,2.98537,3.03982,2.95815,2.9763,651800,1.04524
2009-09-11,3.03982,3.03982,2.98537,2.99445,1528600,1.05161
2009-09-10,3.03074,3.08519,3.03074,3.03982,1341200,1.06754
2009-09-09,3.08519,3.08519,3.03074,3.03982,503400,1.06754
2009-09-08,3.10333,3.12148,3.06704,3.07611,365900,1.08029
2009-09-07,3.13056,3.13056,3.09426,3.10333,227700,1.08985
2009-09-04,3.10333,3.10333,3.08519,3.08519,1415100,1.08348
2009-09-03,3.10333,3.13056,3.10333,3.13056,775900,1.09941
2009-09-02,3.11241,3.11241,3.04889,3.10333,1134000,1.08985
2009-09-01,3.13056,3.13056,3.10333,3.13056,777300,1.09941
2009-08-31,3.1487,3.1487,3.1487,3.1487,000,1.10578
2009-08-28,3.1487,3.15778,3.13056,3.1487,863000,1.10578
2009-08-27,3.13056,3.13963,3.10333,3.12148,1563800,1.09622
2009-08-26,3.01259,3.11241,3.01259,3.08519,2094500,1.08348
